time_s,phase,requested_cm_s,measured_cm_s,forward_cm,sideways_cm
1.919999999999999929e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.220789101502414411e+02,2.093741229090945808e+02,-9.299531673043676117e-01
1.929999999999999938e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.213933029807049451e+02,2.105831163143108711e+02,-9.006351568183801337e-01
1.939999999999999947e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.170940971522648368e+02,2.117727039776217453e+02,-8.752830781262925797e-01
1.949999999999999956e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.235188551372679058e+02,2.129835190353604730e+02,-8.533701314121370229e-01
1.959999999999999964e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.202736262946831403e+02,2.141982360749103407e+02,-8.338420154291463771e-01
1.969999999999999973e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.242767232706207778e+02,2.154376550689904946e+02,-8.159536808975005329e-01
1.979999999999999982e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.238167630898250735e+02,2.166785319637566545e+02,-7.982034975503633500e-01
1.989999999999999991e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.198112190450303416e+02,2.178948563740955251e+02,-7.887635718717734834e-01
2.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.249694651880998890e+02,2.191275798346427166e+02,-7.770164058256219253e-01
2.010000000000000231e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.238052585888061401e+02,2.203683239650279404e+02,-7.691097441060290585e-01
2.020000000000000018e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.235445610407197847e+02,2.216054508281502535e+02,-7.617542140339146339e-01
2.030000000000000249e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.234059234572834782e+02,2.228384639885953789e+02,-7.454610044515405098e-01
2.040000000000000036e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.226810307509822167e+02,2.240679330956592423e+02,-7.224801791136896689e-01
2.049999999999999822e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.182064872772176471e+02,2.252694321029838989e+02,-6.911021798262592108e-01
2.060000000000000053e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.242025668932509603e+02,2.264909484412408744e+02,-6.606730751340790242e-01
2.069999999999999840e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.187772611546213284e+02,2.276995168720733318e+02,-6.283210870131603620e-01
2.080000000000000071e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.226809511639712582e+02,2.289307186541543899e+02,-6.004826486246801487e-01
2.089999999999999858e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.220846607461742366e+02,2.301531095697173157e+02,-5.749118082268996899e-01
2.100000000000000089e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.217209182932954974e+02,2.313722866790273258e+02,-5.539673239310124453e-01
2.109999999999999876e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.179096793434986097e+02,2.325552985988931880e+02,-5.336752313907680012e-01
2.120000000000000107e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.236007262773300681e+02,2.337747017378832766e+02,-5.163765918781891839e-01
2.129999999999999893e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.221780534060117560e+02,2.349903996563706983e+02,-4.975776735669964479e-01
2.140000000000000124e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.215043350697310132e+02,2.362082638316369980e+02,-4.762078190072432937e-01
2.149999999999999911e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.217730527944314076e+02,2.374255697322836625e+02,-4.561748982730867152e-01
2.160000000000000142e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.212838533910157679e+02,2.386396332421122963e+02,-4.422271650307928459e-01
2.169999999999999929e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.171526487823703349e+02,2.398313455008023141e+02,-4.312145031253197813e-01
2.180000000000000160e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.235897615272638603e+02,2.410462883017924582e+02,-4.254038728723860685e-01
2.189999999999999947e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.221215853870646839e+02,2.422575224600167587e+02,-4.155219431893986681e-01
2.200000000000000178e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.212224456680786489e+02,2.434614507898427576e+02,-4.109590676797175157e-01
2.209999999999999964e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.208052360223152704e+02,2.446657255130852491e+02,-3.950440443753608921e-01
2.220000000000000195e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.198403530441611906e+02,2.458679135020652495e+02,-3.815241927916299125e-01
2.229999999999999982e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.194669495215212152e+02,2.470644436651122362e+02,-3.697793937067764269e-01
2.240000000000000213e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.154552575866327544e+02,2.482370425665209837e+02,-3.654366148597388286e-01
2.250000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.219296051301320887e+02,2.494327745794814462e+02,-3.623766078783788869e-01
2.260000000000000231e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.173789633948348268e+02,2.506240621652413552e+02,-3.576719070813687562e-01
2.270000000000000018e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.232191926057884359e+02,2.518345416220076629e+02,-3.528695833361971124e-01
2.280000000000000249e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.218640600779171024e+02,2.530402100327540893e+02,-3.591527873204626853e-01
2.290000000000000036e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.187306355612234512e+02,2.542449554581156121e+02,-3.697191334062938650e-01
2.300000000000000266e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.219849679323685336e+02,2.554711115864371038e+02,-4.024331870373374920e-01
2.310000000000000053e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.203951736146672431e+02,2.566802700853473311e+02,-4.424212781998941857e-01
2.319999999999999840e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.154956407342513813e+02,2.578563375331884231e+02,-4.937994003047688207e-01
2.330000000000000071e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.207273515589242834e+02,2.590449692871105185e+02,-5.373236130415615097e-01
2.339999999999999858e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.155693697615344888e+02,2.602209425180481617e+02,-5.844422249842718964e-01
2.350000000000000089e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.197283464855170934e+02,2.614206914838837292e+02,-6.182371633408824119e-01
2.359999999999999876e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.193456344391636605e+02,2.626157728526619053e+02,-6.503542368488323122e-01
2.370000000000000107e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.146298163747838146e+02,2.637828584483544319e+02,-6.780583466220632127e-01
2.379999999999999893e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.196019515901569150e+02,2.649609990392327177e+02,-7.085758258015102395e-01
2.390000000000000124e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.177848834197213250e+02,2.661406728671298652e+02,-7.443617885181850191e-01
2.399999999999999911e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.175674730625291033e+02,2.673169303342004355e+02,-7.822864427325699754e-01
2.410000000000000142e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.183407878039770935e+02,2.684972492595933318e+02,-8.229174934795256968e-01
2.419999999999999929e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.154850304274663131e+02,2.696667927010619792e+02,-8.734742332409438648e-01
2.430000000000000160e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.222668622485987271e+02,2.708644912901067414e+02,-9.223983628206721130e-01
2.439999999999999947e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.174182423288138182e+02,2.720431402717234732e+02,-9.750009157810978211e-01
2.450000000000000178e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.227506618618742209e+02,2.732537619004075964e+02,-1.025886696863143710e+00
2.459999999999999964e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.215641516285542565e+02,2.744729397294098590e+02,-1.077472603792615669e+00
2.470000000000000195e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.206674581378910318e+02,2.756841130851915977e+02,-1.130845827474895149e+00
2.479999999999999982e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.196356069962960760e+02,2.768843609372323158e+02,-1.181510506783749692e+00
2.490000000000000213e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.155066679985186937e+02,2.780585486828563262e+02,-1.232098824021485628e+00
2.500000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.205860229904810694e+02,2.792435311902149806e+02,-1.277532022808104850e+00
2.510000000000000231e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.164578192006677284e+02,2.804124830136538549e+02,-1.321464675907559894e+00
2.520000000000000018e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.211724977131244430e+02,2.816094886166146125e+02,-1.369014872590502030e+00
2.530000000000000249e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.199090840226150618e+02,2.828040308941219791e+02,-1.421040525653981312e+00
2.540000000000000036e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.193118712937835824e+02,2.839992894500619514e+02,-1.474692025901960468e+00
2.550000000000000266e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.198750903272257915e+02,2.851959424284288502e+02,-1.526905973008538364e+00
2.560000000000000053e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.167812281615211845e+02,2.863788896752740243e+02,-1.580737214234331445e+00
2.569999999999999840e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.217779446576505507e+02,2.875771252849334587e+02,-1.619425215200101187e+00
2.580000000000000071e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.163403159071568496e+02,2.887475772216124597e+02,-1.665606931705647664e+00
2.589999999999999858e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.203467362422855587e+02,2.899578447229273479e+02,-1.690471421857576262e+00
2.600000000000000089e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.192172078280911478e+02,2.911543014461296366e+02,-1.721172530852863147e+00
2.609999999999999876e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.184646874499512847e+02,2.923430915458461641e+02,-1.750689017026451078e+00
2.620000000000000107e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.184106611682153414e+02,2.935275565613811750e+02,-1.781492651096744817e+00
2.629999999999999893e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.184583553189191889e+02,2.947127383477930493e+02,-1.814887082366162918e+00
2.640000000000000124e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.147101985314818933e+02,2.958767462131989987e+02,-1.847616019565113676e+00
2.649999999999999911e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.167387288280052218e+02,2.970390998659275397e+02,-1.886254694068912885e+00
2.660000000000000142e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.168001272093075755e+02,2.982243420704511436e+02,-1.902040705711623758e+00
2.669999999999999929e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.210965556052409937e+02,2.994367030139304120e+02,-1.917391938174480392e+00
2.680000000000000160e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.214300748225259241e+02,3.006493928296280842e+02,-1.933265709270288069e+00
2.689999999999999947e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.167339415063942880e+02,3.018361018606224775e+02,-1.949096109591899495e+00
2.700000000000000178e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.221457864080664422e+02,3.030384203930765921e+02,-1.972122630020905598e+00
2.709999999999999964e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.210326900175139997e+02,3.042425818756240119e+02,-1.998516854577336188e+00
2.720000000000000195e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.163679687263345244e+02,3.054275096403745806e+02,-2.034180445033171747e+00
2.729999999999999982e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.214446150454138404e+02,3.066248414176446317e+02,-2.057529673249707702e+00
2.740000000000000213e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.207144599063662014e+02,3.078222402621818219e+02,-2.081137185772198528e+00
2.750000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.209905082990128307e+02,3.090317612465258321e+02,-2.093308958813480114e+00
2.760000000000000231e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.209159261296392884e+02,3.102414319038975918e+02,-2.096966929927513767e+00
2.770000000000000018e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.169628152913879831e+02,3.114291201002463367e+02,-2.098676641816953570e+00
2.780000000000000249e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.223302256851987835e+02,3.126335861402511114e+02,-2.095534118285669489e+00
2.790000000000000036e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.178175700238729888e+02,3.138303502298056742e+02,-2.089112476543539820e+00
2.800000000000000266e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.225131746707181861e+02,3.150540913328404145e+02,-2.078825920865835286e+00
2.810000000000000053e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.216079017433007863e+02,3.162730681443206322e+02,-2.069931972144726018e+00
2.819999999999999840e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.176936857597318209e+02,3.174679132865459223e+02,-2.053593980803746444e+00
2.830000000000000071e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.218537050347604804e+02,3.186894339245015999e+02,-2.048456016028732840e+00
2.839999999999999858e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.170850350227519385e+02,3.198805725602557004e+02,-2.041132799276191623e+00
2.850000000000000089e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.226179379340022706e+02,3.210869257402009112e+02,-2.022645263683795491e+00
2.859999999999999876e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.189711148583439240e+02,3.222917922380567006e+02,-1.999034186117534473e+00
2.870000000000000107e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.242917300537759644e+02,3.235322530114389110e+02,-1.956643785324583051e+00
2.879999999999999893e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.239579431448365057e+02,3.247739629060107518e+02,-1.909190646433058358e+00
2.890000000000000124e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.183929788874922480e+02,3.259774934371777704e+02,-1.854002987639802313e+00
2.899999999999999911e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.240566222864649717e+02,3.271987274957572822e+02,-1.800569670563524349e+00
2.910000000000000142e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.187268009170782506e+02,3.284068675773414157e+02,-1.743044892071434537e+00
2.919999999999999929e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.228495380760616200e+02,3.296340466011084231e+02,-1.687808236807521789e+00
2.930000000000000160e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.218648161444041591e+02,3.308568281000959246e+02,-1.631178490648094170e+00
2.939999999999999947e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.216529803070618385e+02,3.320597104021861696e+02,-1.578915762342814055e+00
2.950000000000000178e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.215415062385293226e+02,3.332787398884161689e+02,-1.523460303800560078e+00
2.959999999999999964e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.206823181122844062e+02,3.344892874418598581e+02,-1.471161673878221610e+00
2.970000000000000195e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.161954451721588129e+02,3.356580942674149242e+02,-1.407695901527598270e+00
2.979999999999999982e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.223874996159764521e+02,3.368598527176453672e+02,-1.358798760055876631e+00
